address,amount,percentage
9h7L7sUHZk43VQC3PHtSp5ujAWcZtYmWATBH746wi75C5XHi68b,46586737,2.3e-05
zCkAGbp4TnXs4A2yugBbYeufr5ikmiL7ft66ZmRrvxA2thgRiR3Jfm178qvYo1HDGokCyF3jSquMCcuQsNEpnCnsk5z1ynrAoBL8YtsSUhw73pqsBta9NoEgr3YWw9kYFaaAV9pXrSaRZvrwENz2D6dPwsYnRGmCNLZzf2M3UaFjiYicLKepTyjhjUCqGn6mfSiXgnyM2t95UBHreEGEuRsZhahjvdG8hDSfSj1NRb41RxbqYTGBmuQTkWrAcNst841Jp869NFR4xBUQwmY9ibnqQ3z8dMMMBYN96HnT6QWRDcarxrdCZSmanh3vCN48qFy8HLwt3vTr61qgQuGSw8zryAk67hDY3qTZ99N2waYGw8ar2r74J4UxtKWMoutTyJPFm9KWYKnE3bpfcT8yoEwsgf8nokDkBWuznZmpgoNbAMn5k1QqosRJUXD53YQEy78VfPkfoxrnJCqpPvnG84ztZGaLC4JEVM61Rd1Hed7TsbBh7JPVRRtsULMbgNFA4Gr64NCKBFMVN5tqvBT1S688U78Mg1it7K8jw7hUaGLUaMqKeNYn9gMinR23jHSpcwr9uEx6CTJURTtzaqxevuvEFj2LfCeo,40655737,2e-05
9i8BXqkQG2AUkCyMiNwVcJ39tA5kgvdtyogmi2VdMtPjKEJiecG,40145986,2e-05
9iDAJaS9K5abGWs4wa2zuC5U2QJqhK1ww5U3UGNATkdndBbvbFD,39819140,2e-05
9fyTz3eiKvcbsgRH58ozq1sNcV7fRAHrojkdCbfBpU7PAmPohmb,39388371,2e-05
9fUGQkoGZpNaVYdCvWZmzcK9hqpN8duYGyGjLwmCFTBxmiRsUqz,37127494,1.9e-05
9fQ1tYzDvLdcPtayFa7UmT1WtbsfMzEy9Ar6gBJHGYj28Uvyyyo,36818650,1.8e-05
Dxg1z3EWag7iQQeXGzBoXzmjX1MBCAnHQYqmxyN7qUnVrqUhR41BTzdWUy6gTAcRXepi6RLRRfpWjKpp19fUMB2oxUPj6jwChPTBXkH52iirGFp5PNpd6P7pvAkV4WkpyrWvCzSmEViPS2vpoPPJfAnWSu4MRRJWsE4LSowpCcFt4T3Cxrf3BawbgMe32i5SFkVeiw8mZERVj6EvxZt2RpHsPhJYRXUAkxwghFvwKWa2smbJohGRjShFzqSh71cSj3EvkZyVEuz3CKLqqMGjaV3sjsbb72Phxv4ugJQoYfCBpDEPTAZ4hyPjRquraKAyRzJfXDgohTfFfgRup9gVDqV2B18D4iU7aWFSRgjkfnbWE13rJu3Qftnf6fWRSMHRzpoZwezyXLfudGEx9Todank34EDZaoSa4DJnt72FfxLKbZuTYXtQAin5zMKcSbR4TB8GX8acsjWmoSrtMAr2PG9nPTjauXseHqtZfQnZcbYa3jrrdyR47Fq37Q7UHCsZhJfYZ4j4CcccAQxCDiPKowz9tNpTq6zvaEreLZXDpjDfNoqYzBomSEZdDM8Lez9gDTr2o7nYGWyMmiMc8vJjS6zzMNGzrEN,36730240,1.8e-05
9gN4jHSqwAadJ47opE2rc8K2VBmyYyxh2odpXHn8C1o8uawhfPu,35022355,1.8e-05
9htv4nxurmrC7SUsioCtXiuQeLnKfttvm3ek2t9hgJgAYF3z2z3,34165927,1.7e-05
