address,amount,percentage
9gQgEUHB3aQMthnw9WwMqC1Dg8gKVAKP3xC7Y95JxADBkxbc5kv,291303816,5.1e-05
9fmQChdd49zNPbvfkHaCscUR3MCJjtvbkz5TetVCPsMRhrGRWbo,283376154,5e-05
9hPzvorF3Pc8w2bVfGnsvQVs5btaAoPw3iLcq5CvzsShXEu9bPj,282755579,5e-05
9fHGkYSnS18t26z6DVYN1RDjfbR2EqV4vnXHfkmBrqhnFESstkT,279392941,4.9e-05
9hkrzEE9TgWBjJn8oNG5FXP5bh5SjaDE6892QkwCfwP3hbXFmnw,261023502,4.6e-05
9fSnxZZCzjha15oNViLLQDxWFGC4LK2NcHTGzexd8pYnfW9NprJ,260788436,4.6e-05
9htws54F8bvdXHp242416FCVqcBzHBi44kNXjSLreGCKX6vE6fw,257368017,4.5e-05
9gLs72X42tC5pUx4CYyA4rQGjDwZvWcTWVHQj3cMP751mL6VHP6,243246012,4.3e-05
9g1fC61ws23o9HSXBBidTQDNHzRNCGkPrMdub5NTXhL9ZSg5if4,222739752,3.9e-05
9hV8Wv7bv6MogRP2sFcGgZ23s3H2iRzs2KJZNwySzJrJP9GKgkm,211441560,3.7e-05
9fzxp3YUJEXfY7pabnno1GFi5YVyNYktQN56etvcbhTzSinuT8X,211011114,3.7e-05
9fg8LdwFyVtzErrmHNpp9hjK3842mLsAWRyo9gCRKFoGJX2ZU7o,209464992,3.7e-05
9eeTTnk1xpraTzVWztdYA9XraqaqAq9tky7g8UHheDFyqEMHEmd,183064642,3.2e-05
9gc3Rb9noL3wd5tu9Fk1663WFF381C8SCkR8LCkJJ8HHXySn4jm,174982400,3.1e-05
9iHVB8TY6H5ZDuQhpFjjJyALwVXMjeAQo1wf3ypSAg8ReY1pJYw,172821918,3e-05
9eeUAiaFmKF5hTXuMp91CCHdqhFTyza7zNovFEsHJqTxYkrdkCb,160165479,2.8e-05
9h4ABgGjqGd9fq8jzsqbLjZZMCKHQqwqAgfQJS798rfYsTj125d,157239139,2.8e-05
9fjQi1JrgFZ9QBKGbE7EYDwUwAvGUk95Wa92kV2D4EnggNcnMzN,156201679,2.7e-05
9fbkJJMFEiHrXC2R6m3ox8ahsXqa9QCeqwjizEuaMAXGXpuKFWY,155277376,2.7e-05
9egBN4cyLqcqAeSoodqNcH6dh13BWu4Koe9Q2SLsK6QPN57BEV3,154725479,2.7e-05
9gCqLswzS7WsJYTCGXokF7FGbs8MVpTx6Sr45YTobEMFKazfNu1,154019152,2.7e-05
9gFHv9WCGCyBh6E6bJDmq7NWK7qhCUYkqXptHaQbGLnJkppPt2B,153972602,2.7e-05
9gVYmYLFFQw3uQfbsRV5AqbCaxCtDDLcHpnUfFGnZEmc9X9bmgC,150684932,2.6e-05
9hCoAvFtHxaNewukoQpsP6PA9QDQXypzFJ88rwB5exx1KaBAhs8,148489886,2.6e-05
9hYVr62dpsbGQUkjhgEPLiwNWbFRh4WYqhjADzdVw7rbtfPWTts,145932941,2.6e-05
9feE16AZm5G7corSo62yTSoAKDcXkRT2A5aGwwvj6ZiSD1iPgFu,140589699,2.5e-05
9gv3qLBhEXjJN24K63hhEqLFWTX4zwKkHHtXB3EGs3NgcV51x4b,140191450,2.5e-05
9ejNy2qoifmzfCiDtEiyugthuXMriNNPhNKzzwjPtHnrK3esvbD,136983996,2.4e-05
9f9uMg2s2GgLXi6JpkNJ8b15NGEdVYc59twHWnfYvWG3XRH51xk,136753500,2.4e-05
9fq9AafBerm4j98vjxoUzchjcY9JL4RGtvikrHrNStoQqeEfydB,136753500,2.4e-05
9g9b9XdDBrvENHiR86cjVdrJxJ7KBDtWbwdQQJvsFqoTTJ5EYte,134308501,2.4e-05
9gJN9bgsggXpPRLtD2xmotNTsd6KNPRx1UySY9DLNndTjndAJve,133756164,2.3e-05
9gHYc5wthQhJArQ5ZqqbGU2mETMUF3LF8tUhcyAXcPFVWhprmiq,130894538,2.3e-05
9hPdBqLETzB3C2pRy38Qw9LKMVTqUetN9cvXfsjTJFxtVkeAbGd,123818264,2.2e-05
9i4FAqDoq8XWzGUiAgMknJkGneXykFpx1CxX6fboXoJmmFGhAmY,123478696,2.2e-05
9i1NiQTYp3QntUHHn1TrMLrtcKMBCDp8eNPia9AP18sCyzsUYRs,121958737,2.1e-05
9iA3UP3b3kEwV8vynSpxadp8PrvPP1kKXY8UqhhnhTEUUAin32W,117319116,2.1e-05
9gzeqgNzZ45fizkz5QNF3pzT3NqjcmL4wVa6ZMbCzf8vs7nPU2J,116707210,2e-05
9ehEdSxGoSX7jRszYtU1Rse5cxePz3u4ZtqKmymN8KA6J5ZLYzh,114252119,2e-05
9fbahWznyGbWspKteQChY7AmbMq3UbKbtR7UKC7R76h9wpjKpDy,111650803,2e-05
9fSJCZ1bKxLSiE9HQrydKQMSqRy4bnXvMRM9eXg2Trp8s5zMFVP,107821855,1.9e-05
9fEx29aZ4WYJX9FTnGR26cdPyrgB36tYbJ9Te16uSiDPrHijKkS,106030796,1.9e-05
9fDone1TEN3Nw8VvGN8aeiHwU3dQ9jAiuUkkXJngUGH19UMa4zd,105760344,1.9e-05
9iPnbipdxUZKqYLHBpbQFu7pL99gHTg4S5xfa2FbppPS7mdscBv,104399970,1.8e-05
9hLXjjmubevZhWf4T45yj7LLecWrQDLqXwT7he9aMQyJjfaEguK,103977001,1.8e-05
9i25bwDq1af38DiwPjogqaoaZsLEK45mzBsvw1Pwn54QLEYr8a8,103225972,1.8e-05
9hxLWQR1axyQgzkXMwUfNaPRDqhm6GfVYdxYr1fw8wcUFjo3EzU,101288161,1.8e-05
9fAyuC4ugpnXXYFK1eSc1wikrgQFzSzKYbvwjJtD8psXzAsygrh,100000000,1.8e-05
9hiJqZADMgiohhwffee4XsPKU6hMBMQ5YrfQKW4k27ibNw96STz,100000000,1.8e-05
9ftxTQLuBkxfYefg5tBm1koGAdDYYS8vNwwwgjFv4fP2hVhTzhB,100000000,1.8e-05
9gvQ3bjGCYLWb5qy3bkcG8rvSRJxcYqquFU8WrXFSz779ofdc9t,99945206,1.8e-05
9fy4KkHt9Xavq9R7Wq16euW4JjH1mYwBtV7SNNtAtwnQ6qSZL4w,99000000,1.7e-05
9h3tL3o4EYaPe8x7hm994ubeppaSSThVzAd4GZakQY22EcQNmdS,98702404,1.7e-05
9gmsartjqgGJV5LQYnX5cWhgyTLLvqQLnMgTtNpfMWHjjFTYacv,95494722,1.7e-05
9hkDk4ZHtEscieHfSfcLK6bb6yZrvRpxvTA1zVLrAGtfAa7VJ7G,92217918,1.6e-05
9gg5dXExk9ENSfhJWUUw9efyrXd1vZ51kX73f3wX8JReBRgaypk,90416198,1.6e-05
9fH5yCeqTmP1HND9YzAKJBLkUzy6etGFMkjdxL1N2QZoRC1bf3U,84130473,1.5e-05
9fYuR3FB4kq4JaThJrNHvHXh3rvfTLmY8QboY7JWdK4diavJJ44,78658352,1.4e-05
9gcmnxYra1FHm7xz1LjyDBW8NL6yNu1KGmkfN8jRFixkZWqcr9C,74841407,1.3e-05
9gHb79xGzhmvVTpSU9F21gc3mekUQRNPi6RBZqkb7Rt8v6FH1uT,73996790,1.3e-05
9h6wa1MopTsx6PvKz3GvxiDFKASnaQyhkTvzvq2pJreqHYevuiP,72192466,1.3e-05
9gxF6SP4J3rJWLG7fyKj85VtEFSQB3ugZQLrMqDoy4enQQY5Ekm,70000000,1.2e-05
9gJnqe37E8QJjKWBaj2XQHXmBYHBp9x9y8BDLq1DYZbrD7D5WNa,68273656,1.2e-05
9hjt1c5XxorbB3ZTohjp3Be53L3vJfWMuMzkeVDh4aUXLCg9ycK,67915981,1.2e-05
9fMNrM2nbQbM2XmRzbspyRFsAccWvke7gG5oBnpeL2Zv8cEbN1q,64950000,1.1e-05
9gdw6EtQFCfgkEeoYmdU4aPUkwDuHFtJEKFZcX13wEExYXpY8gP,63831700,1.1e-05
9feMWEewMHbKAeHS3RBWikBdEjZJuuJza2PVVFryTgzmGatUUz4,58904958,1e-05
9hPWWcRDyiAjbYdxqJCAvNK52dzozpU9YFBvyQbWhaMjqRSSSHU,52452160,9e-06
9ewVEXyC7RdKtH4U3vTgzt8aG4Dah3WT2bVYFsA3HsokuDsqNTD,52106295,9e-06
9f1f3yyp6WYroJEAAVEaT1pvVr5D4VreZwBjAcAPBVDoRP6jAaG,51637534,9e-06
9fcKyPV3kNM2xf6awNz2Bgi2PM8QKxkxEP5YvV34bN71uN5CXuo,50714136,9e-06
9g53pYKPHAwM2b3q866xpGYLuuDZpMyyxmS2GG3Yyr3zFVaHDYW,50000000,9e-06
9esoLZ45c8ajoZdu5fzPXYE59Jf9TBUvVP33M7Xq6tUMcWZoJ4J,49988169,9e-06
9hx3HoWVZ9ErUWmFAFi7XYTie6uUMWWwULuGVFdJFqNNf9CdRcB,47848788,8e-06
9gYXU2dPVBdAug9ttqiBDAZShD9aGCg2oXiM9B2QV1qWy6V7Y3G,46803752,8e-06
9hazXrTXoH5fvXZnN8rPsnUaZYXC766cgth6ypkYYYjXp2KWYo3,39714716,7e-06
9fDDX4RiHJqezYmUMvfpn9RXP4bYwr3NnosUYpVNKuvuFhzPm7i,39656194,7e-06
9g8sYfmmTZzMn4PMbrmzB9apnffeaJKhqWmvvnu9qmBcKpCPmXE,38693810,7e-06
9emob3fYJ8Qs6i93Qze2dCoqhyaGLVWe2RSP8h4MTQP3bnHtxNv,38216047,7e-06
9fSuzs5tQUSaitGQhurYFfHJUBqQ4pz94BTvwQKL37vT81UcEij,37049845,6e-06
9f8NyYCwxKgfhM4vmAWt2zPkQmmfw1teG61dyQRhfrw1kLmGfnv,36287236,6e-06
9gdAPSnuza7Na3ustKbQgQcCiJZRFTQtdb5qusFzLcPcXvDxiNF,36164384,6e-06
9g8WfnRqmwXccJCQ4QpS4yi8augQcwY6uh8eBSyQWqCHbR2AwK7,34069943,6e-06
9h943hAizCT4jvjbqw6xVexVx2jS5u9w9UpskJKxLcCqMKpaA1b,33880176,6e-06
9fHzCBrWKJe5uFj2ptcYiujNrzkw8e82DYAuzsbgkrEJBXAJU61,33055920,6e-06
9gcUZU7zny84C9r4sKjEhbYfeF4Gj2H3AGtQEJ64SFZGSZ4RH5H,32185914,6e-06
9hAq7y2PHD5kmHtEuxY6ASbKmY89qZTP9fw1kpwh8dBqAwuGeqz,31701595,6e-06
