address,amount,percentage
9fUrsnbqo4cTcHQTGYiT8RQsdG3GstiqG92jR9mXn2LaxpeZTE3,3,0.0
9haAysnicciRTb8Qexr3Qogrv1HwDk7AUKvoQkeSFnNMj3fSVDK,3,0.0
9gUDVVx75KyZ783YLECKngb1wy8KVwEfk3byjdfjUyDVAELAPUN,2,0.0
9hWLDTvW2K5JfpSp46sGkYChWX8Cn1434ry6nbk7k1KNdqogpgw,2,0.0
9htjnnmFbPKAM86zHtANqxfyZQomqMpvvY5jp3C4mcfWjuahaFN,2,0.0
9gA6efjq6RkpgJSpagQ1ueQ9RUCFGo14BnTo1jprEQw7KTMkd1G,2,0.0
9ggU3VTUUdewzpCT4rQMpRTRwZaJNtYr9K5zNbnFWQ3ui3Mbk2f,2,0.0
9gcwns63b8GJkZtu2j655xQRtAdYjy6SKdjNkMNRjYj7Git9HxP,2,0.0
9eghtrPJ6LGtLuBj6oDhphh7armDe2eP9Fqms9LSvTjNHJpNzMF,2,0.0
2DnYaspUNUtsGfFELT8Bhvn1pGGE3nuHxyzxdDML4P31NgVPYZYwG2tsXJLsAWEvZRcKyBYXc6kUuoUpYVPHRpMQen36R2hFx4pBF6DmbeKWbXExsbXxyNaiQre58GUfwB2qktmaHETbgSSX64H2zFvCpPnLD8nPWAivN9zidxuWJyu1o8MxLf88bzJRBj8P3x75Qrd65KbfcWvFF9trYu6CyFc8M81DZ9GbPJVTNjvC9gdaRvkFBEWL8fM4xFTjZru3UT7NkbPy27RJwxgMNun7NQw3bhz3L5AGre4RXo8Ur4m3fJZjXK3GLUAGcTmV4VvjwF7WR3DDK2wiZGZnuWfkg8rXoyNBNf5NRe2FjoPWFU21R44ujLbnvsYRPZ5y24XzraKpLrYUhNDnMKHPqFo9CB6He8BnFWQzqQWJdWqYmdNgwbFC3yTuoyn1bNieRKPf2hXPMzQonRTcJBHLPXqgjhP39tbbc7fD83uDCxkyaT6TJzroCy7MU5TW159cDryPJQXwcbEir6EuACnqxs7e1BPzhFgDEdb3yw7m7rhvxYwcyk3mEamAdUJHxnnvi7M3uw8,2,0.0
9gumpDg6SLtZXDHFuijHnKQJ473B5bjcs5BVkyENDgRpD1X2cuw,2,0.0
9go79pCW6XXbuw3kbNknwdTnXr1Mg5xKREMFgD7HjQgretW59zs,2,0.0
9gwjyPyHTKSvmtwxwKAzdywSF9HqvwJmrX9cijeftV56d176Tpt,2,0.0
9gqJXY1t7mUn7rurrcbdY1td226N1TwzDHRZ1xXeUiUERZ58uHE,2,0.0
9f4EyRmkbLFvGtenvpmUwT63VL6tttSeFBdDE8RKcG9csAamh6m,2,0.0
9hxk8tPN8RsbbeCYChBKJmBjNSEqcNcJW68gHJBBYnmAfDfZW9g,2,0.0
9eomPho5Egpmv5eaQ2sNZcpqZ4RSJux3qzoqq7WS51NmUdooasW,2,0.0
9g8cnct7xShaaFneijyoEZ5PvYpaC2ipAmwxNr5UXmCpp16hTZn,1,0.0
9g2V5yeZ1wtY43mB6xTPRcq72EGxxLFzsaqcJjaBy9qjRV8vnsN,1,0.0
9grgPEVt94QUBKhqnAd4ZohS2DyPcPVf24ZPfsmHPzvbw8usoag,1,0.0
9hUvnnpEX5pU6T27CN5K1DQKwUg6FKTFApWxbogZknAk7usL7dn,1,0.0
9fjQi1JrgFZ9QBKGbE7EYDwUwAvGUk95Wa92kV2D4EnggNcnMzN,1,0.0
9hv3VQho5YK91cW8KqxqiiGQeA6kbUnEYDHb1ghpji3j9KuiuEE,1,0.0
9fJnibPtRVtSricXwv8YQ8yiJ7Yqcv8iVZwjGWjyDkatC6kq5H7,1,0.0
9fEzckgmWQHVxKYEUrHD3esNjT17vTqqanjVfiia2rPdJ3zbGWP,1,0.0
9hagRM6BSSyTn2ZjzYKxctFUSGgdKS1UX5mMTiRri51xDXv217R,1,0.0
9hWtsxtetseFZeMepsdusUAQv1pXqUYcyg6n91mgMDEXz6mRnxz,1,0.0
9fAGpFgsgW7uAFXRedqZokLCnUzbHjpWZZyLTgSGApiDTk2qQ3h,1,0.0
9gCBhSmzxSUe1KitTVnK1L4ibvkQ7V1pC1XjSokcjVHycyfsBwN,1,0.0
9hYQHGkC8ttr9WVypQJzi2z734qXYG9pXaVxPpeN6k6MWpJ2Vj2,1,0.0
9fYvQMsMN3NNaw33cAFnRdyHy1DpxtxfADvGqUV3ocLptw4HpcP,1,0.0
9eciUnnd99BDqwdkCwvDVy5YcH3iGkfbThLWAr4oBT8737xPc23,1,0.0
9ewsVeNakKXHGtYY33UZDXFcDV8iLGpsgD5NrxBNyFkitEbjdYG,1,0.0
9hJdfhaqjhBtGrGRwpSXXNXFymffq9a9MAtKBYWPGKVkXADBrFz,1,0.0
9fYJdffTGmvZBjomrCTtAnMkzHhDrV7nVEt2Hrnrc5VrUzrSc8N,1,0.0
9fsmZUwhVCqWWDmHBV43mGpcGufcLgbjJBngQSvQaK7EPg74QJz,1,0.0
9fyDqkVk3iDXPNcquyLBehEtiZiqdKb27PnugemJEpGYbTJM7tN,1,0.0
fPsXbz2LXCPwvSeuztGGi5PSb8rmxq3qkLRowAWyjfhy9HbvDySdFxSjsZCg4JE5ChMMfzZueCo3WaBrj8JHzjkNGXFptWut5coRgjzZHXRd5PMH4bibwfdRWtSkAUey9aG3J8vunphnnMk8VqKdZLSgBV7Jx9cCwYppztVBpZURSA66VELcsxgwpbMQh413qbnGfnJTz9EHrDgpP3yJbZXrTAu6BSSMfEegT6cN6JaKuAhBBZraX6MyLMpap1U66kHZicXWWDzjyH5fa3WKNZ5ETubxka2MopYDJ8FJCu5uaw2LnbnBrfT4bX6qSH7a9174gWVYUuCqGnMCBygLyMdj5bLxwsXyEaQs9eHyftP82F2xrGPF9bMzSbfKVfCLMqh92PSTkCUmDiRdTHg3iUczkTHoon8XpRBnq,1,0.0
DtyjJg2jzdxp4dpt2gtR3BUq2edWWxh65zDrjqVBvZy5xy3Cp3wyrXhpiQyfc2xiyfVvYbCoEG7wC1aqgRpkaz7eQMa3P6W4yGRubbPF5abUy8ukrhTgTBZJRZpFDuvt74b7XShAkvtwgwv3mYBeLsFhWdFxKL13jjJffu1SX8kGykxY4yBbCGiCchMbmCTop18L31rwsECJjPmkhJuzh6TiCJhCqBzdkHBaJ4ejHtaho73DSeTZFTEQ6LPAuorCYiQRsRkt7SCUqaUyC9sRTy8Bb11eGSiwE2Z5BK5NwfM8nW7z8g3n58wRnefrwwdCwLToN8uFsFRMxD63xdEEV2emsuSgBVvsg6ns7zzRUC6fhupYtiz29Zc4gxVZ5cJb21CQy17cXA85yWYbUThCLvMErA5aUuFmw9dgqzLv,1,0.0
Z3t32mx18Mr53erBrw7g6fyvevzQxpYR9xW1NtPtkT4r8sXGuGztWwXAUioUXf2FuhWnSFQnjjvPzypNDWszYSiyWXCyV5dU5qWgABD5ZRUCNdm8enG7gmHvU9d2DKCFWxYpJqA6TwfY9RyvoRWV541eq2JbS2vXxjaaL7PwVq2YgrMJL3uNagziLteY3NKXtvaf8y8qgMRYTyk9uYE4jBXE1oHHoxH1QK81m9PTM5MsHMDfSKCTPcemvHzCEBQUonU7vf1zvGTzQcDf3RTHPjWXCP1SWyvVeMw7i4crFy9Ss4jEqXqMW7AxcRQARBNA2ZdiNAtR5nwnXn9q96HG1pR23sTdx1iEKAosJ9qrmEMuGh3inZ5Us54DWcwxX1N6hmyqQAC,1,0.0
9gLc8o2NVQe2qWt2pz9ZR39Ak8isjT4TNGAaC3cTQemiNbYvee1,1,0.0
9gjAmoFrUjtwVrNd5dBpdfhcLxJynwrwS8h6ZccUsCY7V6K2AkY,1,0.0
9gZm5sHRrTmzRaFi6VXX8rsj5V4jMMqfUMJbdskeZZz37qfEscH,1,0.0
9h3N4jiDV99wDrZs1nMHC9YZbA4LYio5ZSmyZCsbqqb7xZcDKdm,1,0.0
9gGNwmrcUYkJkMqKvbAgwTnmNy23uiLNZ8qrmwHo5eptF9zxZqy,1,0.0
9gDo8xkzQhVzq3iRiLeZ25F4YvrA89aFqt9KxRh1B5toET8avDe,1,0.0
9i3rfZuX4aEs3f5qfnYDX48Jo4YRDCoR6m5o2mxMhXB6EX1kwBd,1,0.0
9gChf3m867JyKDo42FpLm488v6dc9A6Z3EjN4b3PP7YBV2aqSFw,1,0.0
