address,amount,percentage
zCkAGbp4TnpFMH8uzEnCQbqTLWQTdSYkProzJ7neuFeRuXzgcNo4iMXRxFy3Npw6jxw3z8PUtfxyczcmCJumNuDzj9zNhm9H8P9qfNqRy6Dhd2saJrFPLUBJu4myJ4Hz56TqUMqHVrB3NANXSGr6cJzYHnTvZ18VLSHTNjUnHwYdaDqeCWVJJZZA88SQJZSpcPAufGW6vFvpuk2RXMMEy2MbssAgekYCZHWWdqYWMasNaNVehdvgaiZEKJMrvcjPtjct3z5Q32YzHHUavtKjHP3726zd6sGAbD8hGYevmJV4e76rGQMgodMX2GqFBfMQHZwCbKKptYJe8Mx9imUZ6MTEpDs2jyrgStGzeJj6Qm8QHNqUgtU4Gh8A2yvsjedr5HngNcLGrV2J1vcX1P7y1i38iukxjAtBRPTi8DZF3FNmJoozjjgxwMBCc1Xrnh3uecnvWwGvB3HarVVxNrEaidxVH2LHW4LrnCyVLoC8FxME5BrbXM33bgcEYgtXLGC88EWPMPpz3iW2ydyDkTV5EQ2oFiFZvHaEsDSgr85NAtsxdG7pQFKNyeUEAsAN2YW1hXnvsHFjaVGhTuTT6y6Upk9pGXBq4coq,218968,5e-06
9iD7JfYYemJgVz7nTGg9gaHuWg7hBbHo2kxrrJawyz4BD1r9fLS,218768,5e-06
9hqpUCYjE4vsrp9EphxZ6iHizoy8YyvmBcqCm3U5AaZC9an2TXJ,218288,5e-06
9fRtnDQGj2w9AbGvvEij8PPHeF8BVxHRKDkobJf4uYhApenQZ1i,217289,5e-06
9hPd3yYNJjE54ZGRjE7Thjs4VbmwcKGDt95p5Vcqx616MaXt8NF,216995,5e-06
9i36eUZBhSsDtSCuAitWheT3GBpARTQZiRo1JUPYsP7N8BHNcR2,213205,5e-06
9hrnR5BJ535Tdaa5o2F6t2x8CuTtAZwpevGyzPun7m3tVLLJfyx,212266,5e-06
9eaBbUfHRfNPpkyeXhasb5NqF8cXfwhfQhXwoyb556Vtztnboc7,200000,5e-06
9iCJtFysU3wnzfVFFyX2Da73ghDUz5y9A7n5EPY5NcvHAW8cCXG,194067,5e-06
9hYqaDzUcUuGjuZcmQoDP7dgyw1WyvzzghYttrdpRePdDJnzpny,193588,5e-06
9iDHkVZg3ctEJQVrd9TQCEiN3rNtMkV8qDZVbUzCw9E9GBBs4yX,185523,5e-06
9gnfoKRTEjHRr2EJyoAs4KdJrhGvEHo6iTabZznguALoKxJCdjG,183821,5e-06
9g1S3wPbnmoRJ8aAG45dSfaxZjRgpZquZRjBJiThVF8LXchTMRw,181902,5e-06
9fAA96BqvXibp6AhytJtfqnFCxZsvTzEmNiYfo8PVMRanc1Rk5j,180961,5e-06
9iNFLodf8afoqwazzmeM9cSHqAPLBvrw1yaX5umPmGEAxq3ATcs,180399,5e-06
9hoWFuSWu4RgqrNTVtKQT9MEPYJYmne6kEwaSrRLBg1pSm39FgB,179985,5e-06
9hEpqRJPBDZdPzg63JnMv5H9s6LEXzdB2Pjc9qvhHFNJqHFANf2,179567,5e-06
9fdE6o6mPL1ZKaJiuPk4WYegkix9CdPNpRHkZSdnaoo42PoUP2m,178154,4e-06
9fJkxwUBuac4aiJcc3MM9sjyNhrbMWN5qwLU6gSRDHwPRQkaX9W,177962,4e-06
9gKzyLpQcBZJh8qhNyQ568knjdGwo36Mz3o8KHAFcXyxRxrYpf7,176588,4e-06
9haeJNrrGgy9G8iLAgZ9tTNXsTdewUb33jQEUZXsmQNVui7QkRv,176177,4e-06
7HS3gKZViBXuWm96e3Q6QXgLMbVVueq8DU9LWiotBPNCNhNXoWqMAJMykJscAuQNZ5hdwHbtaDzR5j9tjifx7frCHv2DfPzKz4AqyyzQR8cKLhxv7YDCbCsqUSqMEXhgACZrVHeem9eLMKGvVQJ44Rzrz6GP9cVMwRqqMZzW4apw7Fbrtqgekuwu36XL6XdwUnhJqbbsPW5tGHqQk4tPM1h8cXF8cJ2STvsjEH5BWEyAGmpqh8RSdMZUZmXJ4AT9z6V8cU4EViEE3T1TQJ2QdV89p42CdUHfPoYDmokpMFtrmVzRUyKrmzdoEY3sJtnHUNjFKS4eR185TjbjYM1jRh6ENPj18FsRo82ydLSLKfZ4AzbQnMgFjhC9fwCVATdYuWZGL1kbDRrBXTvNodvc7qc83gHpb2Auq2aagjVUjZGUZpV4tpY5xMqbcHqtaDTXcQKPw3u4JNnyhNWgxPMKFsZ9KMKRYDZHMLiwwmmnM3snwnmoswZCD662Zg32spCUfGKJvePWLQvWqfENVF2G4D6ZBuYrmAYCizQFW2RsRNro3cGDEtL4gQwjsmCqepttk6qdYdUQ2WRkbaobXGnmWjtgQddoLHeHtL97mZRxGkzEiyNnDuahqrBszcuXnfMTYjyk8fpuzbRvWJHX9XtHwQM1AfMy7zYMaANjn9yjHaP2S52LBSaL4xDrK53uYhddd8qw9tvgs1XtXgSEosGZtYLpjDwZ3oo3sdQmzp2vBjV2XkjSSFNGf49JdqxP24HughRptRaEmai3tPmuBLHdkPBWAmgUQqzqZa46ACr56VQaCeJy4fBAT7Y3MAUH7kVDkVmd3GSeyTsCeEM55Zp3SsfmsaxUUyryh4n8KTF8LdFYpUK2ESspgkahGzZZ6YpDx78LiSVkkbXxGWSnJeqbVhwwjCKAkMeKALZHrmQWGttYjCDpsYRaYKUDvDJYoodTAt8eLYUFwSgK5aCn6FQn,175465,4e-06
9hDuehidMCKBmz18Jp7h9QMrDxMVE5ZaTcttvjnuxpxhxxcqnCW,175430,4e-06
9gpLrkhmyGHDvVCvPyDC74VqhQe4oo6UxViHj3JhVNvbWhvucKH,169090,4e-06
9fECeaVP9DPRLJEfq76iMGjyyvcpcweT5KH5miCB247nwCiHadv,166670,4e-06
9i5iTrj1W9M271qpC6542cBYmA37AgmSF2YJBXZMGzwCXEHVkdE,164156,4e-06
9gRDDx1gqQDVUwZ5APhC4RYVZAxkP71WnJgQSk9eE4LXutruWBX,159056,4e-06
9f1ZkmfhUBzSqT9p1zJaPp4ce5Cv9idvU2zQ8bngEYL6Yftexbw,155499,4e-06
9hS8QjHoC7ZBbU8hpD81rM7DqKZBoMvJLDH78ZCWgwYvvtFfauF,150000,4e-06
9fkLMGcsY35Ykw2EZHH1E9GvmYsos7kZQXup5kyeeN1626D6ah6,145092,4e-06
9ecNzaU1uDJSWjBfuNRm7CRDkkxv8R5mPTDexztS5bLeWR3w8vK,145060,4e-06
9gVVzgfW7XgMiAtJ9r9rU18JvH19JEgiHVUmbhUvXbT8mGZBqm2,143055,4e-06
